license,name,entity,estab_type,address,city,zip,borough,sqft,size_class,is_supermarket,lon,lat
749612,EATS ON 48 MARKETPLACE,EATS ON 48 MARKETPLACE LLC,AC,697 9TH AVENUE,NEW YORK,10036,Manhattan,,Size unknown,True,-73.98993,40.76214
749668,NEW LOUISIANA DELI GROCERY,NEW LOUISIANA DELI GROCERY CORP,AC,1734 AMSTERDAM AVE,NEW YORK,10031,Manhattan,2000,Corner store or specialty,True,-73.94719,40.82581
749672,JIGGAS JERK SPOT,JIGGAS JERK SPOT LLC,AC,297 LEGION STREET,BROOKLYN,11212,Brooklyn,,Size unknown,True,-73.9164,40.66131
749675,NOHO FOOD MARKET,PINSU FOODS INC,AC,352 BOWERY   ###,NEW YORK,10012,Manhattan,,Size unknown,True,-73.99168,40.7267
749677,Q DELI GROCERY,Q DELI GROCERY CORP,AC,551 LENOX AVE ####,NEW YORK,10037,Manhattan,1800,Corner store or specialty,True,-73.9396,40.81595
749680,DOWNTOWN ORGANIC MARKET,DOWNTOWN ORGANIC MARKET INC,AC,24 4TH AVE ####,BROOKLYN,11217,Brooklyn,3000,Small supermarket or grocer,True,-73.97862,40.68393
749681,MANHATTAN BEST DELI & GRILL,MANHATTAN BEST DELI & GRILL INC,AC,57 AUDUBON AVE,NEW YORK,10032,Manhattan,,Other licensed food retailer,False,-73.93828,40.84061
749692,SUSHI ROLLIN,SUSHI NATION TWO INC,AC,2200-2210 VICTORY BLVD ####,STATEN ISLAND,10314,Staten Island,300,Other licensed food retailer,False,-74.13701,40.61211
749693,DESHIS DELI,KESHIS DELI INC,AC,220 PORT RICHMOND AVE,STATEN ISLAND,10302,Staten Island,3000,Small supermarket or grocer,True,-74.13488,40.63585
749694,FULTON AVE DELI,FULTON AVE DELI LLC,AC,1725 FULTON AVE,BRONX,10457,Bronx,800,Corner store or specialty,True,-73.89745,40.84214
749696,WEST 4TH MARKETPLACE,WEST 4TH MARKETPLACE INC,AC,361 6TH AVENUE ##,NEW YORK,10014,Manhattan,2200,Corner store or specialty,True,-74.00058,40.73221
749698,JM DELI & GRILL,JM DELI & GRILL INC,AC,282 BROADWAY,BROOKLYN,11211,Brooklyn,800,Other licensed food retailer,False,-73.95855,40.70865
749707,LEMON TREE GOURMET DELI,LEMON TREE GOURMET DELI INC,AC,330 W BROADWAY,NEW YORK,10013,Manhattan,,Size unknown,True,-74.00391,40.72223
749734,BIG AMERICAN GOURMET DELI,ALWAFA DELI GROCERY CORP,AC,1400 CASTLE HILL AVE,BRONX,10462,Bronx,1500,Corner store or specialty,True,-73.85208,40.83573
749739,Y & M DELI GROCERY,NEW Y & B DELI GROCERY CORP,AC,110-52 FARMERS BOULEVARD,SAINT ALBANS,11412,Queens,800,Corner store or specialty,True,-73.76582,40.70208
749743,HUDSON #2281,HUDSON GROUP (HG) RETAIL LLC,A,89 E 42ND ST,NEW YORK,10017,Manhattan,1000,Corner store or specialty,True,-73.97794,40.75227
749746,BRYANT DELI,BRYANT DELI CORP,AC,1766 BRYANT,BRONX,10460,Bronx,750,Corner store or specialty,True,-73.885,40.83665
749747,PRECISE CUTS DELI,PRECISE CUTS DELI CORP,AC,346 E 188TH ST,BRONX,10458,Bronx,1000,Corner store or specialty,True,-73.89411,40.86031
749749,KARIBEAN DELI,KARIBEAN DELI CORP,AC,577 NEW LOTS AVE,BROOKLYN,11207,Brooklyn,,Size unknown,True,-73.88742,40.66433
749750,AMIN DELI GROCERY,AMIN DELI GROCERY CORP,AC,801 FRANKLIN AVE,BROOKLYN,11238,Brooklyn,,Size unknown,True,-73.9576,40.67165
749752,DILONE MINI MARKET,DILONE MINI MARKET INC,AC,2837 FULTON STREET,BROOKLYN,11207,Brooklyn,,Size unknown,True,-73.88972,40.67836
749753,YUMMILICIOUS DELI,YUMMILICIOUS DELI #2 CORP,AC,1488 1ST AVENUE,NEW YORK,10075,Manhattan,3000,Small supermarket or grocer,True,-73.95339,40.77137
749754,J-CITY DELI,J-CITY DELI CORP,AC,107-02 37TH AVE,CORONA,11368,Queens,,Size unknown,True,-73.86138,40.75393
749755,AMAYA EF FOOD,AMAYA EF FOOD CORP,AC,617 CRESCENT AVE,BRONX,10458,Bronx,700,Corner store or specialty,True,-73.88766,40.85375
749756,FINE FARE SUPERMARKET,FRANTON FOOD CORP,AC,1498 FLATBUSH AVENUE ###,BROOKLYN,11210,Brooklyn,,Size unknown,True,-73.94914,40.63424
749781,WESTCHESTER GROCERY,WESTCHESTER GROCERY CORP,AC,987 WESTCHESTER AVE ####,BRONX,10459,Bronx,1300,Corner store or specialty,True,-73.89425,40.8235
749782,565 LENOX DELI,565 LENOX DELI CORP,AC,565 LENOX RD,BROOKLYN,11203,Brooklyn,,Size unknown,True,-73.93959,40.65478
749783,HALO DELI,HALO DELI INC,AC,1428 AVENUE OF THE AMERICAS,NEW YORK,10019,Manhattan,800,Corner store or specialty,True,-73.97647,40.76527
749787,LIAM GROCERY & DELI,LIAM GROCERY & DELI CORP,AC,10 E 198TH STREET,BRONX,10468,Bronx,,Size unknown,True,-73.89294,40.8713
749798,NEW KING FISH MARKET,NEW KING FISH MARKET INC,AC,1315 FULTON ST,BROOKLYN,11216,Brooklyn,1200,Corner store or specialty,True,-73.94875,40.68035
749802,U-ONE MARKET,119 CASTLE CORP,AC,119 UNIVERSITY PL,NEW YORK,10003,Manhattan,1000,Corner store or specialty,True,-73.99214,40.73468
749829,EVERGREEN SUSHI,NY HARVEST TRADING INC,AC,431 W 37TH ST,NEW YORK,10018,Manhattan,,Other licensed food retailer,False,-73.99644,40.75593
749830,EVERFRESH SUSHI@BROOKLYN FARE MARKET,NY HARVEST TRADING INC,AC,75 WEST END AVE,NEW YORK,10023,Manhattan,100,Other licensed food retailer,False,-73.98899,40.77362
749835,PUEBLO MAGICO GROCERY 2,ISARA MEXICAN TAQUERIA LLC,AC,1512 AMSTERDAM AVE###,NEW YORK,10031,Manhattan,1500,Corner store or specialty,True,-73.95244,40.81862
749840,CORSON DELI GROCERY,CORSON DELI GROCERY CORP,AC,470 JERSEY ST,STATEN ISLAND,10301,Staten Island,2000,Corner store or specialty,True,-74.08643,40.63707
749869,SWEET CANDY GROCERY,SWEET CANDY GROCERY INC,A,3782 THIRD AVE,BRONX,10456,Bronx,800,Other licensed food retailer,False,-73.90222,40.83685
749878,ISLAND KOSHER,KOSHER ISLAND LLC,ABC,2200-2210 VICTORY BLVD,STATEN ISLAND,10314,Staten Island,4000,Small supermarket or grocer,True,-74.13701,40.61211
749882,SENECA FINEST DELI & GROCERY,SENECA FINEST DELI & GROCERY INC,AC,802 SENECA AVENUE,RIDGEWOOD,11385,Queens,,Size unknown,True,-73.90531,40.7014
749884,CANARSIE FISH MARKET,OB FISH MARKET INC,AC,1433 ROCKAWAY PKWY,BROOKLYN,11236,Brooklyn,1200,Corner store or specialty,True,-73.90215,40.64501
749885,99 CENTS PLUS & DELI GROCERY,MRR ENTERPRISE INC,A,215-12 91ST AVE,QUEENS VILLAGE,11428,Queens,1250,Other licensed food retailer,False,-73.74507,40.72278
749889,METRO VARIETY,METRO VARIETY INC,AC,67-36 METROPOLITAN AVE,MIDDLE VILLAGE,11379,Queens,,Size unknown,True,-73.88809,40.71226
749891,JORDAN SUPERMARKET,JORDAN SUPERMARKET INC,AC,940 E 174TH STREET,BRONX,10460,Bronx,1300,Corner store or specialty,True,-73.88647,40.83697
749892,RODRIGUEZ PRODUCTOS MEXICANOS,RODRIGUEZ PRODUCTOS MEXICANOS INC,AC,190 EAST 166TH STREET ####,BRONX,10456,Bronx,,Size unknown,True,-73.91868,40.83155
749893,P & M FISH MARKET,P & M FISH MARKET CORP,AC,1352 ST NICHOLAS AVE,NEW YORK,10033,Manhattan,1400,Corner store or specialty,True,-73.93534,40.84711
749895,E & U GRILL & DELI,E & U GRILL & DELI CORP,AC,66-57 60TH PLACE,RIDGEWOOD,11385,Queens,,Other licensed food retailer,False,-73.90032,40.70646
749902,BROTHER PRODUCE FARM,BROTHER PRODUCE FARM CORP,AC,1154 E GUN HILL RD,BRONX,10469,Bronx,2400,Corner store or specialty,True,-73.85334,40.87298
749905,PHILS TRADING,PHILS TRADING INC,ACK,2521 ATLANTIC AVE,BROOKLYN,11207,Brooklyn,3200,Small supermarket or grocer,True,-73.90122,40.67572
749936,C.T. SEAFOOD MARTS,C T SEAFOOD MARTS CORP,A,247 GRAND ST,NEW YORK,10002,Manhattan,2000,Corner store or specialty,True,-73.99419,40.71826
749937,VICTORIA GROCERY NY,VICTORIA GROCERY NY CORP,AC,285 E 91 STREET,BROOKLYN,11212,Brooklyn,1000,Corner store or specialty,True,-73.92444,40.65801
749945,BP,1930 BARTOW AVE PETROLEUM LLC,AC,1930 BARTOW AVE ##,BRONX,10469,Bronx,1500,Corner store or specialty,True,-73.83346,40.86804
749946,2080 VALENTINE DELI GROCERY,2080 VALENTINE DELI GROCERY CORP,AC,2080 VALENTINE AVE ####,BRONX,10457,Bronx,1100,Corner store or specialty,True,-73.89997,40.85261
749961,ANDREWS DELI GROCERY,ANDREWS DELI GROCERY LLC,AC,6816 3RD AVE,BROOKLYN,11220,Brooklyn,1200,Corner store or specialty,True,-74.02585,40.63624
749971,NSA DELI,NSA DELI INC,AC,588 HEGEMAN AVENUE,BROOKLYN,11207,Brooklyn,,Size unknown,True,-73.88989,40.66069
749972,A&E SUPERMARKET,A&E SUPERMARKET INC,AC,117-31 FARMERS BLVD,SAINT ALBANS,11412,Queens,5000,Standard supermarket,True,-73.76226,40.69071
749975,MOBIL,AMG RETAIL I LLC,AC,466 10TH AVE ##,NEW YORK,10018,Manhattan,,Other licensed food retailer,False,-73.99775,40.75608
749985,CECI DELI GROCERY,CECI DELI GROCERY CORP,AC,1789 LINDEN BLVD,BROOKLYN,11207,Brooklyn,,Size unknown,True,-73.89631,40.65794
749991,REZEK,REZEK INC,AC,535 VANDERBILT AVE,STATEN ISLAND,10304,Staten Island,800,Corner store or specialty,True,-74.08683,40.61359
749997,LA TIENDITA DONA FIDE,LA TIENDITA DONA FIDE CORP,AC,2210 WESTCHESTER,BRONX,10462,Bronx,,Size unknown,True,-73.85117,40.83428
749998,121 GOURMET DELI,121 GOURMET DELI INC,AC,122-03 SUTPHIN BLVD ####,JAMAICA,11434,Queens,900,Corner store or specialty,True,-73.79055,40.67649
750011,LINCOLN MARKET,LM III INC,AC,1134 FULTON ST,BROOKLYN,11216,Brooklyn,12000,Large supermarket,True,-73.95509,40.68101
750013,BENTON,BENTO ON INC,AC,37-39 CRESENT STREET,LONG ISLAND CITY,11101,Queens,,Size unknown,True,-73.9356,40.75601
750017,PAPIN MINI MARKET,PAPIN MINI MARKET CORP,AC,259 PATCHEN AVE ###,BROOKLYN,11233,Brooklyn,,Size unknown,True,-73.92598,40.68243
750019,JAY SUSHI,JAY SUSHI INC,AC,1134 FULTON ST. ###,BROOKLYN,11216,Brooklyn,200,Other licensed food retailer,False,-73.95509,40.68101
750029,BBGO,BBGO CORP,AC,49-12 VERNON BLVD,LONG ISLAND CITY,11101,Queens,1200,Corner store or specialty,True,-73.95401,40.74302
750033,GOURMET MARKET & BAGEL,GOURMET MARKET & BAGEL INC,AC,5993 BROADWAY,BRONX,10471,Bronx,1500,Corner store or specialty,True,-73.89801,40.89018
750034,YOUSF DELI,YOUSF DELI CORP,AC,1753 AMSTERDAM AVENUE ###,NEW YORK,10031,Manhattan,2200,Corner store or specialty,True,-73.94682,40.82631
750036,UNCLE STEVES MARKETPLACE,DIPRICE INC,AC,8702 4TH AVE. ###,BROOKLYN,11209,Brooklyn,3000,Small supermarket or grocer,True,-74.02873,40.62192
750037,M&M GRILL N JUICE,M&M GRILL N JUICE CORP,AC,218-71 HEMPSTEAD AVE,QUEENS VILLAGE,11429,Queens,,Other licensed food retailer,False,-73.73561,40.71323
750038,LINCOLN DELI AND SMOKE SHOP,LINCOLN DELI AND SMOKE SHOP CORP,AC,41 LINCOLN RD,BROOKLYN,11225,Brooklyn,,Other licensed food retailer,False,-73.96148,40.66079
750040,JULITIN DELI GROCERY,JULITIN DELI GROCERY CORP,AC,1290 SUTTER AVE,BROOKLYN,11208,Brooklyn,,Size unknown,True,-73.8705,40.67298
750046,YOUR FAMOUS DELI,YOUR FAMOUS DELI INC,AC,1870 LEXINGTON AVENUE ###,NEW YORK,10029,Manhattan,,Size unknown,True,-73.9418,40.79838
750047,GARDEN MARKET,GARDEN MARKET II CORP,AC,162 NASSAU AVE,BROOKLYN,11222,Brooklyn,,Size unknown,True,-73.94671,40.72511
750048,CONTRERAS DELI GROCERY,CONTRERAS DELI GROCERY CORP,AC,29 KINGSLAND AVE,BROOKLYN,11211,Brooklyn,1500,Corner store or specialty,True,-73.94022,40.71698
750066,TJ DELI & GRILL,TJ DELI & GRILL CORP,AC,1920 RICHMOND TERRACE,STATEN ISLAND,10302,Staten Island,800,Other licensed food retailer,False,-74.12877,40.63763
750077,VALENCIA BAKERY #4,MADRID BAKERY LLC,A,9 WEST BURNSIDE AVENUE,BRONX,10453,Bronx,500,Other licensed food retailer,False,-73.9082,40.85384
750081,SEVEN STARS,7 STARS SEAFOOD MARKET INC,AC,1706 CHURCH AVENUE,BROOKLYN,11226,Brooklyn,,Size unknown,True,-73.96371,40.64918
750083,KUNPENG GROCERY,KUNPENG GROCERY INC,A,6318 11TH AVENUE,BROOKLYN,11219,Brooklyn,,Size unknown,True,-74.00507,40.62946
750096,MAKE MY CAKE,HARLEM BAKING CO INC,ABC,409 W 125TH ST #413,NEW YORK,10027,Manhattan,,Size unknown,True,-73.95452,40.8116
750099,AURORA & AARON MEAT & PRODUCE,AURORA & AARON MEAT & PRODUCE CORP,AC,1932 BRYANT AVENUE,BRONX,10460,Bronx,10000,Large supermarket,True,-73.8819,40.84029
750111,AI FRESH,AI FRESH INC,A,6513 20TH AVE 1 FL,BROOKLYN,11204,Brooklyn,800,Corner store or specialty,True,-73.9862,40.61617
750112,MARCUS MARKET,PIGGY MEAT CORP,A,301 MARCUS GARVEY BLVD,BROOKLYN,11221,Brooklyn,,Size unknown,True,-73.93889,40.68728
750114,SAM LIVE POULTRY,STARR MEAT MARKET CORP,AC,39 ST. NICHOLAS AVENUE,BROOKLYN,11237,Brooklyn,600,Corner store or specialty,True,-73.92119,40.70724
750115,BLUE ISLAND SEAFOOD,BLUE ISLAND SEAFOOD CORP,AC,28-19 STEINWAY STREET,ASTORIA,11103,Queens,,Size unknown,True,-73.91412,40.76497
750116,GREEN HOUSE FARMERS MARKET,DITMARS FARMERS MARKET LLC,A,22-33 31ST STREET,ASTORIA,11105,Queens,,Size unknown,True,-73.9116,40.77542
750117,H & D GROCERY STORE,H & D GROCERY STORE INC,A,6420 11TH AVE,BROOKLYN,11219,Brooklyn,600,Corner store or specialty,True,-74.00572,40.62884
750141,NORTH CONDUIT AUTO SRVC,NORTH CONDUIT AUTO SERVICE INC,AC,162-35 N CONDUIT AVENUE,JAMAICA,11434,Queens,1000,Corner store or specialty,True,-73.77236,40.66803
750143,MR HAPPY DELI,MR HAPPY DELI CORP,AC,1166 ELTON ST,BROOKLYN,11239,Brooklyn,,Size unknown,True,-73.87369,40.65596
750144,FRIENDSHIP DELI & TOBACCO,FRIENDSHIP DELI & TOBACCO LLC,AC,3650 WHITE PLAINS RD,BRONX,10467,Bronx,,Other licensed food retailer,False,-73.86454,40.88042
750145,UNITED 16 CONVENIENCE & DELI,UNITED 16 CONVENIENCE & DELI CORP,AC,16 WEST 177TH ST,BRONX,10453,Bronx,1800,Corner store or specialty,True,-73.9111,40.85007
750154,Y&K LARA GROCERY,Y&K LARA GROCERY CORP,AC,3945 CARPENTER AVE,BRONX,10466,Bronx,,Size unknown,True,-73.86378,40.88792
750157,SUPER FRESH SUPERMARKET,JBN FOOD CORP,AC,57-25 SHORE FRONT PKWY,ARVERNE,11692,Queens,,Size unknown,True,-73.78774,40.59211
750171,MATRIX 2.0 MARKET,MATRIX 2.0 MARKET LLC,AC,10705 LIBERTY AVE ####,SOUTH RICHMOND HILL,11419,Queens,1200,Corner store or specialty,True,-73.83399,40.68356
750173,A&J DELI MARKET,A&J DELI MARKET CORP,AC,5004 3RD AVENUE,BROOKLYN,11220,Brooklyn,500,Corner store or specialty,True,-74.01487,40.64763
750174,BAYT ALYEMEN MARKET INC,BAYT ALYEMEN MARKET INC,AC,13111 ROCKAWAY BLVD,SOUTH OZONE PARK,11420,Queens,1200,Corner store or specialty,True,-73.80692,40.67483
750180,DELICIOUS DELI I,DELICIOUS DELI I CORP,AC,43 CATHERINE ST###,NEW YORK,10038,Manhattan,2000,Corner store or specialty,True,-73.99694,40.71201
750182,LOS TRES AMIGOS PLACE,LOS TRES AMIGOS PLACE INC,AC,5406 FLUSHING AVE,MASPETH,11378,Queens,2000,Corner store or specialty,True,-73.91337,40.71501
750185,SAMA GOURMET MARKET,SAMA GOURMET MARKET CORP,AC,27 ESSEX STREET,NEW YORK,10002,Manhattan,,Size unknown,True,-73.98963,40.71579
750198,BOLLA 177-68 S CONDUIT C-STORE,BOLLA OPERATING CORP,AC,177-90 S CONDUIT AVE,JAMAICA,11434,Queens,,Size unknown,True,-73.76762,40.66678
750201,205 MEAT/DUMBO MARKET,205 MEAT CORP,AC,205 SMITH STREET,BROOKLYN,11201,Brooklyn,,Size unknown,True,-73.99164,40.68501
750202,YORKVILLE DELI MARKET,YORKVILLE DELI MARKET CORP,AC,1751 2ND AVENUE,NEW YORK,10128,Manhattan,2000,Corner store or specialty,True,-73.94926,40.78128
750211,ITTADI BAZAAR,ITTADI73 INC,AC,73-07 37TH RD,JACKSON HEIGHTS,11372,Queens,2500,Small supermarket or grocer,True,-73.8915,40.74724
750214,7-ELEVEN STORE #32346D,MASKON CORPORATION,AC,72-01 ELIOT AVENUE ###,MIDDLE VILLAGE,11379,Queens,2000,Other licensed food retailer,False,-73.88628,40.72195
750220,CRIS DELI GROCERY,CRIS DELI GROCERY CORP,AC,450 E 160TH STREET,BRONX,10451,Bronx,1000,Corner store or specialty,True,-73.91243,40.82304
750237,CAMBRIA MT & SFD MRKT,CAMBRIA MEAT & SEAFOOD MRKT LLC,AC,229-26 LINDEN BLVD,CAMBRIA HEIGHTS,11411,Queens,1500,Corner store or specialty,True,-73.73162,40.69247
750241,BISBOLAD TRADING,BISBOLAD TRADING CORP,AC,30-11 BROOKHAVEN AVE##,FAR ROCKAWAY,11691,Queens,,Size unknown,True,-73.76352,40.59771
750244,37TH STREET DELI,37TH STREET DELI CORP,AC,47-02 37TH STREET,LONG ISLAND CITY,11101,Queens,1000,Corner store or specialty,True,-73.92842,40.74196
750245,FARM TO PEOPLE,FARM TO PEOPLE LLC,AC,1100 FLUSHING AVE,BROOKLYN,11237,Brooklyn,17000,Large supermarket,True,-73.92734,40.70527
750250,SHOWROOM BAKEHOUSE THE,POP SHOP BROOKLYN LLC,ABCD,162 7TH AVENUE,BROOKLYN,11215,Brooklyn,1200,Corner store or specialty,True,-73.97729,40.67202
750252,MOES 1 DELI & GRILL,JOHN KRITS DELI INC,AC,1147 CASTLETON AVE ###,STATEN ISLAND,10310,Staten Island,1500,Other licensed food retailer,False,-74.12057,40.63427
750254,MOTHERLAND HALAL MARKET,LABADDO HEALTH AND BEAUTY LLC,AC,623 E TREMONT AVE,BRONX,10457,Bronx,1500,Corner store or specialty,True,-73.89256,40.8461
750257,MOTHER MOUSSE BAKERY,MOTHER MOUSSE BAKERY INC,ABC,2175 HYLAN BLVD,STATEN ISLAND,10306,Staten Island,1500,Other licensed food retailer,False,-74.10307,40.57753
750265,PLAZA MEATS,PLAZA MEATS INC,AC,23-18 31ST STREET,ASTORIA,11105,Queens,,Size unknown,True,-73.91383,40.77405
750273,2 GUYS DELI & GOURMET,2 GUYS DELI & GOURMET CORP,AC,34-60 12TH STREET,ASTORIA,11106,Queens,1650,Corner store or specialty,True,-73.93791,40.76276
750274,LOVE STOP DELI AND GROCERY,LOVE STOP DELI AND GROCERY CORP,AC,759 NEW LOTS AVE,BROOKLYN,11207,Brooklyn,,Size unknown,True,-73.8833,40.66611
750278,GOOD TIMES DELI & GROCERY,GOOD TIMES DELI & GROCERY CORP,AC,857 GREENE AVE,BROOKLYN,11221,Brooklyn,1000,Corner store or specialty,True,-73.9337,40.6904
750279,GOURMET DELI NYC,GOURMET DELI NYC INC,AC,25 ST NICHOLAS TERR,NEW YORK,10027,Manhattan,,Size unknown,True,-73.95163,40.81313
750280,HEMO COFFEE,HEMO COFFEE CORP,AC,6927 5TH AVE,BROOKLYN,11209,Brooklyn,800,Other licensed food retailer,False,-74.02129,40.63273
750281,BROADWAY SAGE,BROADWAY SAGE CORP,AC,3360 BROADWAY,NEW YORK,10031,Manhattan,,Size unknown,True,-73.95459,40.8206
750284,PRINCE ZACHRY DELI GROCERY,PRINCE ZACHARY DELI GRCY CORP,AC,1898 LONGFELLOW AVE,BRONX,10460,Bronx,,Size unknown,True,-73.88242,40.83886
750286,ALEX DELI FOOD,ALEX DELI FOOD CORP,AC,1872 BERGEN ST,BROOKLYN,11233,Brooklyn,,Size unknown,True,-73.91931,40.67443
750287,TRYKERS,TRYKERS INC,AC,265 AVENUE X,BROOKLYN,11223,Brooklyn,1300,Corner store or specialty,True,-73.97309,40.59022
750291,FRESH DELI & GRILL,1 FRESH DELI & GRILL CORP,AC,3079 FULTON STREET,BROOKLYN,11208,Brooklyn,1000,Other licensed food retailer,False,-73.88119,40.68107
750296,PRODUCE ON P,FRESH PRODUCE 33 INC,AC,470 AVE P,BROOKLYN,11223,Brooklyn,2000,Corner store or specialty,True,-73.97012,40.60914
750303,82ND DELI & GROCERY,82ND DELI & GROCERY INC,AC,8126 5TH AVE,BROOKLYN,11209,Brooklyn,,Size unknown,True,-74.02468,40.62449
750331,SCOTTYS MARKETPLACE,NSR FOOD DISTRIBUTORS,ABC,240 PAGE AVE,STATEN ISLAND,10307,Staten Island,,Size unknown,True,-74.23563,40.51771
750340,SHOP FAIR SUPERMARKET,J&M MEAT MARKET INC,AC,1101-1123 MYRTLE AVE,BROOKLYN,11206,Brooklyn,,Size unknown,True,-73.93704,40.69678
750367,1919 DELI GRILL & GROCERY,1919 DELI GRILL & GROCERY CORP,AC,1919 CROPSY AVE,BROOKLYN,11214,Brooklyn,,Other licensed food retailer,False,-74.00449,40.60111
750373,DELI GROCERY GUATEMALTECO CANDY,DELI GROCERY GUATEMALTECO CANDY CORP,AC,6601 15TH AVENUE,BROOKLYN,11219,Brooklyn,1500,Other licensed food retailer,False,-73.99781,40.62265
750382,ELMHURST DELI & JUICE BAR,ELMHURST DELI & JUICE BAR CORP,AC,80-03 BROADWAY,ELMHURST,11373,Queens,1000,Other licensed food retailer,False,-73.88494,40.74389
750387,WONDERFUL MARKET PLACE,WONDERFUL MARKET PLACE INC,AC,137-35 ELDER AVE,FLUSHING,11355,Queens,8000,Standard supermarket,True,-73.82538,40.75144
750391,TARGET STORE T-3394,TARGET CORPORATION,A,795 COLUMBUS AVE,NEW YORK,10025,Manhattan,,Size unknown,True,-73.96635,40.79451
750394,OJ STOP 1 DELI,OJ STOP 1 DELI INC,AC,122 SUFFOLK ST,NEW YORK,10002,Manhattan,1000,Corner store or specialty,True,-73.98598,40.71921
750396,SLOW COCOA,SLOW COCOA LLC,AC,1361 VIELE AVE #201  ##,BRONX,10474,Bronx,800,Corner store or specialty,True,-73.88142,40.80729
750397,CROISSANT DELI & GROCERY,CROISSANT DELI & GROCERY INC,AC,690 EAST NEW YORK AVE,BROOKLYN,11203,Brooklyn,,Size unknown,True,-73.9398,40.66223
750402,DECEMBER KAY,DECEMBER KAY LLC,AC,180 MONTAGUE ST #1 ##,BROOKLYN,11201,Brooklyn,,Size unknown,True,-73.99183,40.69413
750403,BAINBRIDGE MARKET,BAINBRIDGE MARKET CORP,AC,3215 BRAINBRIDGE AVE,BRONX,10467,Bronx,,Size unknown,True,-73.87965,40.87635
750405,DELI Y PANADERIA CENTROAMERICANO GUATE R,DELI Y PANADERIA CENTROAMERICANO GUATE R,AC,147-21 JAMAICA AVE. ###,JAMAICA,11435,Queens,,Size unknown,True,-73.80713,40.70178
750406,JOHNNY SUPER DELI,JOHNNY SUPER DELI INC,AC,860 NEW LOTS AVE,BROOKLYN,11208,Brooklyn,700,Corner store or specialty,True,-73.87909,40.66792
750410,OCOA DELI GROCERY,OCOA DELI GROCERY INC,AC,1201 LELAND AVE ####,BRONX,10472,Bronx,1000,Corner store or specialty,True,-73.86316,40.83041
750413,SAYLON DELI,SAYLON DELI CORP,AC,125 MARCY PLACE,BRONX,10452,Bronx,900,Corner store or specialty,True,-73.91589,40.83793
750414,ALSAIDI FOOD SALAD JUICE,ALSAIDI FOOD SALAD JUICE CORP,AC,767 4TH AVE,BROOKLYN,11232,Brooklyn,,Size unknown,True,-73.99861,40.65978
750457,ASSOCIATED,2239 ADAM MEAT CORP,AC,2243 ADAM CLAYTON POWELL BLVD,NEW YORK,10027,Manhattan,5,Corner store or specialty,True,-73.94513,40.81323
750460,VARIEDADES GG,VARIEDADES GG CORP,AC,92-11 37TH AVENUE ###,JACKSON HEIGHTS,11372,Queens,500,Corner store or specialty,True,-73.87452,40.75078
750471,A&D TURKISH HALAL MEAT & GROCERY MARKET,VANILLA GOURMET NY CORP,AC,7921 5TH AVENUE,BROOKLYN,11209,Brooklyn,2000,Corner store or specialty,True,-74.02411,40.6259
750472,JUBILEE MARKET PLACE,145 WEST MARKETPLACE INC,AC,145 WEST ST,BROOKLYN,11222,Brooklyn,14000,Large supermarket,True,-73.95964,40.73215
750473,QUICK STOP DELI & GROCERY,SAI MURAD INC,AC,101-05 LEFFERTS BLVD,SOUTH RICHMOND HILL,11419,Queens,900,Corner store or specialty,True,-73.82585,40.68969
750474,2 HANDS DELI & GROCERY,DELUXE DELI & GRILL CORP,AC,233-14 MERRICK BLVD,ROSEDALE,11422,Queens,1600,Corner store or specialty,True,-73.73642,40.67465
750476,OMG DELI AND GROCERY,OMG DELI AND GROCERY CORPORATION,AC,2127 PITKIN AVE,BROOKLYN,11207,Brooklyn,,Size unknown,True,-73.89381,40.67222
750477,AMISHAPARA BAZAR,AMISHAPARA BAZAR INC,AC,88 CHURCH AVE,BROOKLYN,11218,Brooklyn,1200,Corner store or specialty,True,-73.98003,40.64255
750478,1791 SAN ANTONIO GROCERY,1791 SAN ANTONIO GROCERY CORP,AC,1791 GLEASON AVENUE,BRONX,10472,Bronx,,Size unknown,True,-73.86657,40.82984
750479,ALWATAN HALAL MEAT MARKET,ALWATAN HALAL MEAT MARKET CORP,AC,1449 HYLAN BLVD,STATEN ISLAND,10305,Staten Island,2000,Corner store or specialty,True,-74.08703,40.59302
750484,FATIMA VARIETY STORE,MARIE A ST FLEUR,AC,2123 CATON AVE,BROOKLYN,11226,Brooklyn,,Size unknown,True,-73.95956,40.65288
750485,AZAL GOURMET DELI 2480,AZAL GOURMET DELI 2480 INC,AC,2480 FREDERICK DOUGLASS BLVD,NEW YORK,10027,Manhattan,,Size unknown,True,-73.94762,40.81503
750486,MINI MART,BHAKTI 169 INC,AC,16902 35TH AVENUE,FLUSHING,11358,Queens,1500,Corner store or specialty,True,-73.7966,40.76491
750488,GOURMET FLAMING GRILL,GOURMET FLAMING GRILL INC,AC,8620 4TH AVE,BROOKLYN,11209,Brooklyn,,Other licensed food retailer,False,-74.0286,40.62223
750495,MO SALEH DELI AND GROCERY,MO SALEH DELI AND GROCERY CORP,AC,148-64A HILLSIDE AVENUE,JAMAICA,11435,Queens,1500,Corner store or specialty,True,-73.80678,40.70657
750496,M N M DELI AND GROCERY,M N M DELI AND GROCERY CORP,AC,3139 FULTON STREET,BROOKLYN,11208,Brooklyn,1500,Corner store or specialty,True,-73.87885,40.68177
